Data,Hora,Serviço,Dispositivo,Status,Categoria
2024-04-16,07:32:00,ping,PTP CHACARA/SERRALHEIRO,down,PTP
2024-04-16,07:32:00,ping,NET.S*51,down,Setor
2024-04-16,07:32:00,ping,NET.S*22,down,Setor
2024-04-16,07:32:00,ping,SWITCH GERAL CHACARA,down,Estrutura
2024-04-16,07:38:00,ping,NET.S*16,down,Setor
2024-04-16,07:38:00,ping,SWITCH GERAL CHACARA,up,Estrutura
2024-04-16,07:38:00,ping,NET.S*51,up,Setor
2024-04-16,07:39:00,ping,NET.S*22,up,Setor
2024-04-16,07:39:00,ping,NET.S*16,up,Setor
2024-04-16,08:32:00,ping,PTP CHACARA/SERRALHEIRO,up,PTP
2024-04-16,08:33:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-16,08:42:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-16,08:42:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-16,09:06:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-16,09:07:00,ping,APM DO CEMEB SRA. MANOELA SANCHES CASAGRANDE,down,Escolas
2024-04-16,09:30:00,ping,APM DO CEMEB SRA. MANOELA SANCHES CASAGRANDE,up,Escolas
2024-04-16,09:30:00,ping,NET.S*37,down,Setor
2024-04-16,09:30:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-16,09:30:00,ping,NET.S*03,down,Setor
2024-04-16,09:30:00,ping,NET.S*150,down,Setor
2024-04-16,09:30:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-16,09:30:00,ping,NET.S*02,down,Setor
2024-04-16,09:30:00,ping,NET.S*14,down,Setor
2024-04-16,09:30:00,ping,NET.S*161,down,Setor
2024-04-16,09:30:00,ping,NET.S*142,down,Setor
2024-04-16,09:30:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-16,09:30:00,ping,NET.S*02,up,Setor
2024-04-16,09:30:00,ping,NET.S*165,down,Setor
2024-04-16,09:30:00,ping,NET.S*14,up,Setor
2024-04-16,09:30:00,ping,NET.S*37,up,Setor
2024-04-16,10:19:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-16,10:19:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-04-16,10:19:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-04-16,10:19:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-04-16,10:19:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-04-16,10:19:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-04-16,10:27:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-04-16,10:27:00,ping,SECRETARIA DE SAUDE  CENTRO DE REABILITACAO * Contrato 22454 *,down,Clientes PF
2024-04-16,10:39:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-16,10:39:00,ping,SECRETARIA DE SAUDE  CENTRO DE REABILITACAO * Contrato 22454 *,up,Clientes PF
2024-04-16,10:40:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-16,10:41:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-16,10:55:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-16,10:55:00,ping,NET.S*165,down,Setor
2024-04-16,10:55:00,ping,NET.S*37,down,Setor
2024-04-16,10:55:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-16,10:55:00,ping,NET.S*150,down,Setor
2024-04-16,10:55:00,ping,NET.S*03,down,Setor
2024-04-16,10:55:00,ping,NET.S*02,down,Setor
2024-04-16,10:55:00,ping,NET.S*14,down,Setor
2024-04-16,10:55:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-16,10:55:00,ping,NET.S*161,down,Setor
2024-04-16,10:55:00,ping,NET.S*142,down,Setor
2024-04-16,10:55:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-16,10:55:00,ping,NET.S*165,up,Setor
2024-04-16,10:55:00,ping,NET.S*161,up,Setor
2024-04-16,10:55:00,ping,NET.S*142,up,Setor
2024-04-16,10:55:00,ping,NET.S*37,up,Setor
2024-04-16,10:55:00,ping,NET.S*150,up,Setor
2024-04-16,10:55:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-16,10:55:00,ping,NET.S*14,up,Setor
2024-04-16,10:55:00,ping,PTP DEPOSITO/EDILEIA,up,PTP
2024-04-16,10:56:00,ping,NET.S*02,up,Setor
2024-04-16,10:56:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-16,10:56:00,ping,NET.S*37,up,Setor
2024-04-16,10:56:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-04-16,11:12:00,ping,NET.S*64,up,Setor
2024-04-16,11:12:00,ping,NET.S*150,down,Setor
2024-04-16,11:12:00,ping,NET.S*03,down,Setor
2024-04-16,11:12:00,ping,NET.S*14,down,Setor
2024-04-16,11:12:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-16,11:12:00,ping,NET.S*161,down,Setor
2024-04-16,11:12:00,ping,NET.S*142,down,Setor
2024-04-16,11:12:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-16,11:12:00,ping,NET.S*165,down,Setor
2024-04-16,11:12:00,ping,NET.S*37,down,Setor
2024-04-16,11:12:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-16,11:12:00,ping,NET.S*150,up,Setor
2024-04-16,11:12:00,ping,NET.S*03,up,Setor
2024-04-16,11:12:00,ping,NET.S*02,up,Setor
2024-04-16,11:12:00,ping,NET.S*161,up,Setor
2024-04-16,11:27:00,ping,NET.S*142,up,Setor
2024-04-16,11:27:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-16,11:27:00,ping,NET.S*14,down,Setor
2024-04-16,11:27:00,ping,NET.S*161,down,Setor
2024-04-16,11:27:00,ping,NET.S*142,down,Setor
2024-04-16,11:27:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-16,11:27:00,ping,NET.S*37,down,Setor
2024-04-16,11:27:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-16,11:27:00,ping,NET.S*165,down,Setor
2024-04-16,11:27:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-16,11:27:00,ping,PTP DEPOSITO/EDILEIA,up,PTP
2024-04-16,11:27:00,ping,NET.S*14,up,Setor
2024-04-16,11:27:00,ping,NET.S*161,up,Setor
2024-04-16,11:27:00,ping,NET.S*165,up,Setor
2024-04-16,11:27:00,ping,NET.S*37,up,Setor
2024-04-16,15:35:00,ping,NET.S*161,down,Setor
2024-04-16,15:35:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-04-16,16:15:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-04-16,16:16:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-16,16:40:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-16,20:49:00,ping,ANDRE TRAJANO DA SILVA * CONTRATO 22573 *,up,Clientes PF
2024-04-16,20:49:00,dns,VM ** DNS_02 **,down,Estrutura
2024-04-17,00:08:00,dns,VM ** DNS_02 **,up,Estrutura
2024-04-17,00:08:00,ping,PTP ALTODOSABIA/SANTAROSA,down,PTP
2024-04-17,00:08:00,ping,NET.S*145-não logar mais  ninguem,down,Setor
2024-04-17,00:08:00,ping,NET.S*144,down,Setor
2024-04-17,00:08:00,ping,NET.S*168,down,Setor
2024-04-17,00:08:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,down,Escolas
2024-04-17,00:08:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,down,Escolas
2024-04-17,00:11:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,down,Clientes PF
2024-04-17,00:11:00,ping,PTP ALTODOSABIA/SANTAROSA,up,PTP
2024-04-17,00:11:00,ping,NET.S*145-não logar mais  ninguem,up,Setor
2024-04-17,00:11:00,ping,NET.S*144,up,Setor
2024-04-17,00:11:00,ping,NET.S*168,up,Setor
2024-04-17,00:11:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,up,Clientes PF
2024-04-17,00:11:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,up,Escolas
2024-04-17,00:33:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,up,Escolas
2024-04-17,00:33:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-04-17,00:34:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-04-17,00:34:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-04-17,00:34:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-04-17,00:34:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-04-17,01:19:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-04-17,01:21:00,ping,NET.S*144,down,Setor
2024-04-17,01:21:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-04-17,01:21:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-04-17,01:21:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-04-17,01:21:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-04-17,01:21:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-04-17,01:32:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-04-17,01:33:00,ping,PTP BRUNO/UMBUS,down,PTP
2024-04-17,01:33:00,ping,NET.S*155,down,Setor
2024-04-17,01:33:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-04-17,01:33:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-04-17,01:33:00,ping,PTP BRUNO/UMBUS,up,PTP
2024-04-17,01:38:00,ping,NET.S*155,up,Setor
2024-04-17,01:38:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-04-17,01:56:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-04-17,01:56:00,ping,PREFEITURA  SECRETARIA DE EDUCACAO * Contrato 22582 *,down,Clientes PF
2024-04-17,02:06:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-04-17,04:26:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-04-17,04:31:00,ping,ANDRE TRAJANO DA SILVA * CONTRATO 22573 *,down,Clientes PF
2024-04-17,05:52:00,ping,NET.S*144,up,Setor
2024-04-17,05:52:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,down,Escolas
2024-04-17,05:52:00,ping,PTP ALTODOSABIA/SANTAROSA,down,PTP
2024-04-17,05:52:00,ping,NET.S*145-não logar mais  ninguem,down,Setor
2024-04-17,05:52:00,ping,NET.S*144,down,Setor
2024-04-17,05:53:00,ping,NET.S*168,down,Setor
2024-04-17,05:53:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,down,Escolas
2024-04-17,05:53:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,down,Clientes PF
2024-04-17,05:53:00,ping,NET.S*168,up,Setor
2024-04-17,05:53:00,ping,PTP ALTODOSABIA/SANTAROSA,up,PTP
2024-04-17,05:53:00,ping,NET.S*144,up,Setor
2024-04-17,05:53:00,ping,NET.S*145-não logar mais  ninguem,up,Setor
2024-04-17,05:53:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,up,Clientes PF
2024-04-17,05:53:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,up,Escolas
2024-04-17,06:19:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,up,Escolas
2024-04-17,06:19:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,down,Escolas
2024-04-17,06:23:00,ping,APM DO CEMEB DONA MARIA RONCAGLI MICHELOTTI,up,Escolas
2024-04-17,09:00:00,ping,PREFEITURA  SECRETARIA DE EDUCACAO * Contrato 22582 *,up,Clientes PF
2024-04-17,09:01:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,down,Escolas
2024-04-17,09:10:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,up,Escolas
2024-04-17,09:11:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-17,09:54:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-17,09:54:00,ping,NET.S*03,down,Setor
2024-04-17,09:54:00,ping,NET.S*02,down,Setor
2024-04-17,09:54:00,ping,NET.S*161,down,Setor
2024-04-17,09:54:00,ping,NET.S*142,down,Setor
2024-04-17,09:54:00,ping,NET.S*14,down,Setor
2024-04-17,09:54:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-17,09:54:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-17,09:54:00,ping,NET.S*37,down,Setor
2024-04-17,09:54:00,ping,NET.S*165,down,Setor
2024-04-17,09:54:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-17,09:54:00,ping,NET.S*161,up,Setor
2024-04-17,09:54:00,ping,PTP DEPOSITO/EDILEIA,up,PTP
2024-04-17,09:54:00,ping,NET.S*150,up,Setor
2024-04-17,09:54:00,ping,NET.S*142,up,Setor
2024-04-17,09:54:00,ping,NET.S*03,up,Setor
2024-04-17,09:54:00,ping,NET.S*14,up,Setor
2024-04-17,09:54:00,ping,NET.S*02,up,Setor
2024-04-17,09:54:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-17,09:54:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-04-17,09:57:00,ping,NET.S*37,up,Setor
2024-04-17,09:57:00,ping,NET.S*14,down,Setor
2024-04-17,09:57:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-17,09:57:00,ping,NET.S*161,down,Setor
2024-04-17,09:57:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,down,Escolas
2024-04-17,09:57:00,ping,NET.S*142,down,Setor
2024-04-17,09:57:00,ping,NET.S*165,down,Setor
2024-04-17,09:57:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-17,09:57:00,ping,NET.S*37,down,Setor
2024-04-17,09:57:00,ping,NET.S*150,down,Setor
2024-04-17,09:57:00,ping,NET.S*03,down,Setor
2024-04-17,09:57:00,ping,NET.S*02,down,Setor
2024-04-17,09:57:00,ping,NET.S*161,up,Setor
2024-04-17,09:57:00,ping,PTP DEPOSITO/EDILEIA,up,PTP
2024-04-17,09:57:00,ping,NET.S*165,up,Setor
2024-04-17,09:57:00,ping,NET.S*142,up,Setor
2024-04-17,09:57:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-04-17,09:57:00,ping,NET.S*14,up,Setor
2024-04-17,09:57:00,ping,NET.S*150,up,Setor
2024-04-17,11:43:00,ping,NET.S*03,up,Setor
2024-04-17,11:44:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,down,Escolas
2024-04-17,16:08:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO-ETI-PROFESSOR IRANY TOLEDO DE MORAES,up,Escolas
2024-04-17,23:16:00,ping,ANDRE TRAJANO DA SILVA * CONTRATO 22573 *,up,Clientes PF
2024-04-17,23:16:00,ping,SWITCH GERAL GILSON,down,Estrutura
2024-04-17,23:16:00,ping,NET.S*96,down,Setor
2024-04-17,23:16:00,ping,NET.S*01,down,Setor
2024-04-17,23:16:00,ping,PTP EGITO/SERRALHEIRO,down,PTP
2024-04-17,23:16:00,ping,NET.S*150,down,Setor
2024-04-17,23:16:00,ping,NET.S*14,down,Setor
2024-04-17,23:16:00,ping,NET.S*03,down,Setor
2024-04-17,23:16:00,ping,NET.S*02,down,Setor
2024-04-17,23:16:00,ping,NET.S*27,down,Setor
2024-04-17,23:16:00,ping,NET.S*04,down,Setor
2024-04-17,23:16:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-17,23:16:00,ping,SWITCH GERAL GILSON,up,Estrutura
2024-04-17,23:16:00,ping,PTP_ALABAMA_AMADOR/PTP_BARUERI_AMADOR,down,PTP
2024-04-17,23:16:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-17,23:16:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,down,Escolas
2024-04-17,23:17:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-04-17,23:17:00,ping,PTP_SANTAROSA_AMADOR/PTP_BARUERI_AMADOR,down,PTP
2024-04-17,23:17:00,ping,RAUL GONÇALO DA SILVA * CONTRATO 22279 *,down,Clientes PF
2024-04-17,23:17:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,down,Escolas
2024-04-17,23:17:00,ping,APM DO CEMEB SRA. MANOELA SANCHES CASAGRANDE,down,Escolas
2024-04-17,23:17:00,ping,NET.S*82,up,Setor
2024-04-17,23:17:00,ping,NET.S*161,up,Setor
2024-04-17,23:17:00,ping,NET.S*142,up,Setor
2024-04-17,23:17:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-04-17,23:17:00,ping,PTP COMUNIDADE/CHALUPPE,up,PTP
2024-04-17,23:17:00,ping,PREFEITURA  SECRETARIA DA CULTURA * Contrato 22581 *,up,Clientes PF
2024-04-17,23:17:00,ping,PREFEITURA  SECRETARIA DE OBRAS * Contrato 22458 *,up,Clientes PF
2024-04-17,23:17:00,ping,SECRETARIA DE SAUDE  DESENVOLVIMENTO SOCIAL * Contrato 22580 *,up,Clientes PF
2024-04-17,23:17:00,ping,APM DO CEMEB ASSOCIACAO DE PAIS E MESTRES DO MACHADO DE ASSIS,up,Escolas
2024-04-17,23:17:00,ping,SECRETARIA DE SEGURANA  COI * Contrato 22459 *,up,Clientes PF
2024-04-17,23:17:00,ping,APM DO CEMEB VEREADOR ROBERVAL LUIZ MENDES DA SILVA,up,Escolas
2024-04-17,23:18:00,ping,ANDRE TRAJANO DA SILVA * CONTRATO 22573 *,up,Clientes PF
2024-04-17,23:18:00,ping,APM DO CEMEB DA ESCOLA DO FUTURO ETI TARSILA DO AMARAL,up,Escolas
2024-04-17,23:18:00,ping,APM DO CEMEB CORA CORALINA,up,Escolas
2024-04-17,23:18:00,ping,APM DO CEMEB PROFESSORA MARIA ZIBINA DE CARVALHO,up,Escolas
2024-04-17,23:18:00,ping,PTP SERRALHEIRDO/CHACARA,up,PTP
2024-04-17,23:18:00,ping,PTP RAINHA/CHALUPPE,up,PTP
2024-04-17,23:18:00,ping,NET.S*93,up,Setor
2024-04-17,23:18:00,ping,NET.S*45,up,Setor
2024-04-17,23:18:00,ping,NET.S*80,up,Setor
2024-04-17,23:21:00,ping,APM DO CEMEB PROFESSOR JOSSEI TODA,up,Escolas
2024-04-17,23:21:00,ping,PTP CEREJAS/SARA,up,PTP
2024-04-17,23:21:00,ping,NET.S*112,up,Setor
2024-04-17,23:21:00,ping,NET.S*59,up,Setor
2024-04-17,23:21:00,ping,PTP BRUNO/CEREJAS,up,PTP
2024-04-17,23:21:00,ping,NET.S*96,up,Setor
2024-04-17,23:21:00,ping,NET.S*62,up,Setor
2024-04-17,23:21:00,ping,NET.S*26,up,Setor
2024-04-17,23:21:00,ping,PTP VANESSA/MARCELO.CONTRATO-15524,up,PTP
2024-04-17,23:21:00,ping,PTP_VANESSA/RAINHA,up,PTP
2024-04-17,23:21:00,ping,NET.S*07,up,Setor
2024-04-17,23:21:00,ping,MARCIO DE COUTO SILVA  * CONTRATO 7446 *CONVERSOR MIDIA-- cliente viajando --,up,Clientes PF
2024-04-17,23:21:00,ping,APM DO CEMEB DOUTORA ZILDA ARNS NEUMANN,up,Escolas
2024-04-17,23:21:00,ping,NET.S*97,up,Setor
2024-04-17,23:21:00,ping,NET.S*140,up,Setor
2024-04-17,23:21:00,ping,NET.S*54,up,Setor
2024-04-17,23:21:00,ping,APM DO CEMEB PROFESSORA MARIA ANGELA NUNES NEVES NERI,up,Escolas
2024-04-17,23:21:00,ping,PTP VANESSA/AVILA,up,PTP
2024-04-17,23:21:00,ping,PTP VANESSA/CEMEB.NEUMAN,up,PTP
2024-04-18,00:18:00,ping,NET.S*30,up,Setor
2024-04-18,00:18:00,ping,NET.S*161,down,Setor
2024-04-18,00:18:00,ping,NET.S*82,down,Setor
2024-04-18,00:18:00,ping,NET.S*14,down,Setor
2024-04-18,00:18:00,ping,NET.S*142,down,Setor
2024-04-18,00:18:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-18,00:18:00,ping,PTP EDILEIA/FRADE,down,PTP
2024-04-18,00:18:00,ping,PTP FRADE/EDILEIA,down,PTP
2024-04-18,00:18:00,ping,NET.S*165,down,Setor
2024-04-18,00:18:00,ping,NET.S*37,down,Setor
2024-04-18,00:18:00,ping,PTP EDILEIA/DEPOSITO,down,PTP
2024-04-18,00:18:00,ping,NET.S*01,down,Setor
2024-04-18,00:18:00,ping,NET.S*150,down,Setor
2024-04-18,00:18:00,ping,NET.S*03,down,Setor
2024-04-18,00:18:00,ping,NET.S*02,down,Setor
2024-04-18,00:19:00,ping,NET.S*04,down,Setor
2024-04-18,00:19:00,ping,PTP_EVOLA/CANARIO,down,PTP
2024-04-18,00:19:00,ping,SWITCH GERAL EVOLA,down,Estrutura
2024-04-18,00:19:00,ping,PTP EVOLA/CANARIO,down,PTP
2024-04-18,00:19:00,ping,PTP_EVOLA/CANARIO,up,PTP
2024-04-18,00:19:00,ping,SWITCH GERAL EVOLA,up,Estrutura
2024-04-18,00:19:00,ping,PTP EVOLA/CANARIO,up,PTP
2024-04-18,04:20:00,ping,NET.S*64,down,Setor
2024-04-18,05:00:00,ping,PREFEITURA  SECRETARIA DE EDUCACAO * Contrato 22582 *,up,Clientes PF
2024-04-18,06:42:00,ping,ANDRE TRAJANO DA SILVA * CONTRATO 22573 *,down,Clientes PF
2024-04-18,06:42:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-18,06:54:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-18,06:54:00,ping,PTP FRADE/EDILEIA,up,PTP
2024-04-18,06:54:00,ping,NET.S*01,up,Setor
2024-04-18,06:54:00,ping,NET.S*04,up,Setor
2024-04-18,06:54:00,ping,NET.S*82,up,Setor
2024-04-18,06:54:00,ping,NET.S*161,up,Setor
2024-04-18,06:54:00,ping,NET.S*64,up,Setor
2024-04-18,06:54:00,ping,NET.S*142,up,Setor
2024-04-18,06:54:00,ping,PTP EDILEIA/FRADE,up,PTP
2024-04-18,06:54:00,ping,PTP DEPOSITO/EDILEIA,up,PTP
2024-04-18,06:54:00,ping,NET.S*165,up,Setor
2024-04-18,06:54:00,ping,NET.S*37,up,Setor
2024-04-18,06:54:00,ping,PTP EDILEIA/DEPOSITO,up,PTP
2024-04-18,06:54:00,ping,NET.S*150,up,Setor
2024-04-18,06:54:00,ping,NET.S*02,up,Setor
2024-04-18,09:07:00,ping,NET.S*03,up,Setor
2024-04-18,09:07:00,ping,PTP ALTODOSABIA/SANTAROSA,down,PTP
2024-04-18,09:07:00,ping,NET.S*145-não logar mais  ninguem,down,Setor
2024-04-18,09:07:00,ping,NET.S*144,down,Setor
2024-04-18,09:07:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,down,Escolas
2024-04-18,09:07:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,down,Escolas
2024-04-18,09:07:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,down,Clientes PF
2024-04-18,09:07:00,ping,NET.S*168,down,Setor
2024-04-18,09:07:00,ping,NET.S*144,up,Setor
2024-04-18,09:07:00,ping,NET.S*145-não logar mais  ninguem,up,Setor
2024-04-18,09:07:00,ping,NET.S*168,up,Setor
2024-04-18,09:08:00,ping,PTP ALTODOSABIA/SANTAROSA,up,PTP
2024-04-18,09:08:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,up,Escolas
2024-04-18,09:08:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,up,Escolas
2024-04-18,09:08:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,up,Clientes PF
2024-04-18,09:09:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,down,Escolas
2024-04-18,09:30:00,ping,APM DO CEMEB ASSOCIAÇÂO DE PAIS E MESTRE DO CEMEB MONTEIRO LOBATO,up,Escolas
2024-04-18,09:30:00,ping,PTP ALTODOSABIA/SANTAROSA,down,PTP
2024-04-18,09:30:00,ping,NET.S*145-não logar mais  ninguem,down,Setor
2024-04-18,09:30:00,ping,NET.S*144,down,Setor
2024-04-18,09:30:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,down,Escolas
2024-04-18,09:30:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,down,Escolas
2024-04-18,09:30:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,down,Clientes PF
2024-04-18,09:30:00,ping,NET.S*168,down,Setor
2024-04-18,09:30:00,ping,NET.S*144,up,Setor
2024-04-18,09:30:00,ping,NET.S*168,up,Setor
2024-04-18,09:30:00,ping,PTP ALTODOSABIA/SANTAROSA,up,PTP
2024-04-18,09:31:00,ping,NET.S*145-não logar mais  ninguem,up,Setor
2024-04-18,09:31:00,ping,APM DO CEMEB PROFESSORA ROSANA MINAMI ANDRADE,up,Escolas
2024-04-18,09:31:00,ping,APM DO CEMEB MARIA JOSÉ DE FARIA BIAGIONI,up,Escolas
2024-04-18,10:42:00,ping,SECRETARIA DE SEGURANCA  GUARDA CIVIL AMADOR BUENO * Contrato 22455 *,up,Clientes PF
2024-04-18,10:42:00,ping,NET.S*142,down,Setor
2024-04-18,10:43:00,ping,NET.S*161,down,Setor
2024-04-18,10:43:00,ping,NET.S*37,down,Setor
2024-04-18,10:43:00,ping,NET.S*14,down,Setor
2024-04-18,10:43:00,ping,PTP DEPOSITO/EDILEIA,down,PTP
2024-04-18,10:48:00,ping,NET.S*64,down,Setor
